,Customer ID,Cust Since,City,Zip
2127,LUETC,2007-03-12,ROELAND PARK,66205
2128,LUND,2018-04-10,SHAWNEE,66216
2129,LUNN,2010-07-07,OLATHE,66061
2130,LUPA,2002-05-09,OVERLAND PARK,66223
2131,LUSTM,2004-04-06,PRAIRIE VILLAGE,66207
2132,LUTH,2009-06-22,OLATHE,66062
2133,LUTHK,2010-10-13,LENEXA,66220
2134,LUTZK,2020-01-03,STILWELL,66085
2135,LUZA,2018-04-17,OLATHE,66061
2136,LYLED,2004-05-04,OVERLAND PARK,66223
2137,LYON,2018-04-02,KANSAS CITY,64108
2138,M&T,2013-03-21,,
2139,MAAS,2006-10-20,STILLWELL,66085
2140,MAASA,2010-11-29,KANSAS CITY,64153
2141,MAASB,2002-09-24,OVERLAND PARK,66213
2142,MAASM,2020-09-17,Shawnee,66216
2143,MACDD,2005-05-10,LENEXA,66220
2144,MACDJ,2007-10-16,KANSAS CITY,64113
2145,MACE,2008-03-31,LEAWOOD,66224
2146,MACHH,2021-01-08,Kansas City,64108
2147,MACHJ,2020-08-18,OVERLAND PARK,66210
2148,MACLA,2013-04-08,PRAIRIE VILLAGE,66208
2149,MACLK,2003-04-04,OVERLAND PARK,66221
2150,MACP,2002-02-20,OVERLAND PARK,66210
2151,MACY,2007-10-31,OLATHE,66062
2152,MADC,2019-04-02,OVERLAND PARK,66213
2153,MADDD,2004-04-12,LEAWOOD,66209
2154,MADI,2008-06-23,LENEXA,66215
2155,MADISON,2008-10-31,HOUSTON,77099
2156,MADISON2,2008-10-31,HOUSTON,77099
2157,MADK,2002-05-22,LENEXA,66216
2158,MADR,2014-06-10,OLATHE,66062
2159,MADS,1998-04-24,OVERLAND PARK,66213
2160,MADST,2018-02-07,KANSAS CITY,64108
2161,MAES,2003-06-23,LENEXA,66219
2162,MAGM,2000-03-28,DESOTO,66018
2163,MAHB,2006-04-11,SHAWNEE,66217
2164,MAHD,2018-10-01,OLATHE,66061
2165,MAHO,2011-03-14,OVERLAND PARK,66213-2017
2166,MAIES,2004-07-26,LEAWOOD,66209
2167,MAIJ,2010-09-20,LEAWOOD,66206
2168,MAIL,2010-06-15,OVERLAND PARK,66213
2169,MAKM,2007-06-05,OVERLAND PARK,66221
2170,MAL,2007-10-31,OVERLAND PARK,66221
2171,MALL,2017-10-09,OVERLAND PARK,66209
2172,MALO,2011-11-10,OVERLAND PARK,66210
2173,MALOD,2020-10-27,SHAWNEE,66226
2174,MANB,2006-03-13,GARDNER,66030
2175,MANC,2016-11-08,LENEXA,66215
2176,MANI,2010-09-29,KANSAS CITY,64113
2177,MANN,2001-06-05,KEARNEY,64060
2178,MANNS,2014-06-19,OLATHE,66061
2179,MANNST,2017-09-07,LAKE QUIVIRA,66217
2180,MANS,2009-08-18,KANSAS CITY,66109
2181,MANSO,2016-11-09,OLATHE,66062
2182,MARB,2018-05-22,LENEXA,66217
2183,MARC,2014-05-07,TOPEKA,66603
2184,MAREA,2003-06-23,LENEXA,66220
2185,MARG,2016-11-09,PRAIRIE VILLAGE,66208
2186,MARGA,2018-12-04,KANSAS CITY,64108
2187,MARGB,2020-06-08,OVERLAND PARK,66210
2188,MARI,2014-11-20,DESOTO,66018
2189,MARIC,2017-08-29,OVERLAND PARK,66221
2190,MARJ,2000-09-14,OVERLAND PARK,66221
2191,MARJA,2014-11-12,KANSAS CITY,64114
2192,MARJO,2000-11-09,LEE'S SUMMIT,64064
2193,MARJU,2007-03-21,OVERLAND PARK,66223
2194,MARK,2006-12-12,SHAWNEE,66218
2195,MARKD,2006-05-15,LENEXA,66219
2196,MARKM,2005-01-10,OVERLAND PARK,66210
2197,MARKT,2006-07-07,SHAWNEE,66216
2198,MARKW,2007-02-16,KANSAS CITY,64108
2199,MARM,2001-06-13,SHAWNEE,66203
2200,MARMAR,2016-12-30,KANSAS CITY,64109
2201,MARR,2000-08-10,KANSAS CITY,64110
2202,MARS,1998-01-11,LEAWOOD,66085
2203,MARSK,2019-04-09,OVERLAND PARK,66212
2204,MARST,2011-08-08,OVERLAND PARK,66212
2205,MARTB,2003-07-08,OLATHE,66062
2206,MARTC,2006-06-20,SHAWNEE,66217
2207,MARTD,2003-05-02,OLATHE,66062
2208,MARTG,2004-08-20,KANSAS CITY,64131
2209,MARTIG,2005-03-14,OVERLAND PARK,66223
2210,MARTIJ,2004-10-14,OVERLAND PARK,66207
2211,MARTIN,2009-08-13,LEE'S SUMMIT,64064
2212,MARTIND,2016-12-27,SHAWNEE,66217
2213,MARTINS,2013-07-01,OVERLAND PARK,66213
2214,martit,2008-07-17,SHAWNEE,66216
2215,MARTJ,2002-09-05,SHAWNEE,66216
2216,MARTL,2007-11-13,MISSION HILLS,66208
2217,MARTM,2007-05-16,KANSAS CITY,64113
2218,MARTN,2003-11-25,LEAWOOD,66211
2219,MARTR,2003-08-28,LEAWOOD,66224
2220,MARTS,2011-11-09,OVERLAND PARK,66221
2221,MARTT,2008-06-23,STILLWELL,66085
2222,MARV,2008-05-22,SHAWNEE,66216
2223,MARVG,2020-04-23,Overland Park,66207
2224,MASK,2007-10-29,SHAWNEE,66226
2225,MASKB,2009-10-02,SHAWNEE,66226-3539
2226,MASON,2003-08-18,LEE'S SUMMIT,64064
2227,MASORAT,2021-04-30,LEE'S SUMMIT,64064
2228,MASR,2004-04-27,OVERLAND PARK,66221
2229,MASS,2019-07-03,OVERLAND PARK,66213
2230,MATC,2007-04-09,LAKE QUIVIRA,66217
2231,MATG,2003-03-07,OVERLAND PARK,66223
2232,MATHE,2004-10-05,OVERLAND PARK,66209
2233,MATHI,2007-10-24,OVERLAND PARK,66221
2234,MATHM,2015-07-20,OVERLAND PARK,66212
2235,MATHN,2004-03-17,OVERLAND PARK,66223
2236,MATM,2000-09-25,OVERLAND PARK,66213
2237,MATTC,2019-05-14,OVERLAND PARK,66224
2238,MATTE,2005-04-18,SHAWNEE,66226
2239,MATTEU,2012-02-20,OVERLAND PARK,66212
2240,MATTG,2005-01-24,LEAWOOD,66209
2241,MATTJ,2004-04-20,STILWELL,66085
2242,MAURS,2020-05-19,Overland Park,66213
2243,MAUTS,2004-05-11,OVERLAND PARK,66213
2244,MAYA,2006-06-01,OVERLAND PARK,66212
2245,MAYF,2017-06-22,OVERLAND PARK,66212
2246,MAYH,2003-09-08,LEAWOOD,66209
2247,MAZZ,2007-04-17,LEAWOOD,66224
2248,MC-BPU,2020-02-21,KANSAS CITY,64111
2249,MC-CCKC,2020-02-21,KANSAS CITY,64105
2250,MC-CENT,2020-02-24,KANSAS CITY,64105
2251,MC-CROSSCH,2020-02-24,KANSAS CITY,64105
2252,MC-CROSSPR,2020-02-24,KANSAS CITY,64105
2253,MC-FAR1901,2020-03-10,KANSAS CITY,64105
2254,MC-HEAD,2021-09-07,KANSAS CITY,64105
2255,MC-KCBALL,2020-03-04,KANSAS CITY,64105
2256,MC-KCKG,2020-02-21,KANSAS CITY,64111
2257,MC-LOBUS,2020-02-24,KANSAS CITY,64105
2258,MC-LOPROD,2020-02-24,KANSAS CITY,64105
2259,MC-NARA,2020-02-24,KANSAS CITY,64105
2260,MC-QUALH,2020-02-24,KANSAS CITY,64105
2261,MC-REALX,2020-02-24,KANSAS CITY,64105
2262,MC-WESTTP,2020-02-24,KANSAS CITY,64105
2263,MCBR,2013-09-20,OVERLAND PARK,66213
2264,MCCA,2003-01-13,LOCH LLOYD,64012
2265,MCCABE,2004-11-09,LENEXA,66219
2266,MCCAJ,2008-10-10,STILLWELL,66085
2267,MCCARA,2010-04-20,SHAWNEE,66226
2268,MCCARP,2012-04-18,OVERLAND PARK,66213
2269,MCCART,2003-06-25,OVERLAND PARK,66212
2270,MCCARTT,2005-06-13,OVERLAND PARK,66221
2271,MCCAS,2007-05-02,OVERLAND PARK,66213
2272,MCCD,2002-06-04,MISSION HILLS,66208
2273,MCCOJ,2005-04-14,OVERLAND PARK,66213
2274,MCCON,2013-10-09,KANSAS CITY,66106
2275,MCCONT,2019-07-29,KANSAS CITY,64157
2276,MCCOO,2016-11-08,OVERLAND PARK,66224
2277,MCCP,2007-10-08,KANSAS CITY,64108
2278,MCCRA,2006-06-08,LENEXA,66215
2279,MCCRM,2004-08-02,KANSAS CITY,64113
2280,MCCRO,2005-06-03,MISSION HILLS,66208
2281,MCCS,2017-11-14,KANSAS CITY,64113
2282,MCCUG,2012-09-24,OVERLAND PARK,66223
2283,MCCUM,2003-05-27,OVERLAND PARK,66085
2284,MCCURK,2003-10-29,OVERLAND PARK,66224
2285,MCDL,2019-09-24,OVERLAND PARK,66213
2286,MCDO,2004-03-12,STILWELL,66085
2287,MCDOJ,2006-10-20,KANSAS CITY,64108
2288,MCDOK,2007-03-27,STILWELL,66085
2289,MCDOL,2019-09-04,SHAWNEE,66226
2290,MCDOWD,2004-11-18,LEAWOOD,66211
2291,MCELJ,2004-09-07,OLATHE,66062
2292,MCENEK,2004-12-27,SHAWNEE,66226
2293,MCET,2005-08-11,LEAWOOD,66209
2294,MCFAR,2005-05-31,LEAWOOD,66211
2295,MCFARE,2014-05-12,OVERLAND PARK,66209
2296,MCFER,2005-06-03,LEE'S SUMMIT,64081
2297,MCFH,2002-02-26,LIBERTY,64068-7412
2298,MCGA,2007-01-17,SHAWNEE,66226
2299,MCGE,2005-04-25,LENEXA,66209
2300,MCGEO,2016-11-08,OVERLAND PARK,66204
2301,MCGILL,2005-06-06,STANLEY,66223
2302,MCGIM,2011-06-13,OVERLAND PARK,66223
2303,MCGIN,2008-06-02,SHAWNEE,66226
2304,MCGINJ,2010-07-12,OVERLAND PARK,66209
2305,MCGINM,2003-05-09,OVERLAND PARK,66221
2306,MCGL,2007-03-16,SHAWNEE,66226
2307,MCGLP,2007-07-30,KANSAS CITY,64114
2308,MCGOB,2003-03-19,OVERLAND PARK,66221
2309,MCGOG,2014-09-24,STILWELL,66085
2310,MCGOK,2005-03-14,OVERLAND PARK,66215
2311,MCGON,2006-05-24,KANSAS CITY,64171
2312,MCGOW,2003-04-16,OVERLAND PARK,66221
2313,MCGOWN,2006-12-12,KANSAS CITY,64106
2314,MCGT,2002-12-23,OVERLAND PARK,66221
2315,MCGU,2015-08-20,LEAWOOD,66209
2316,MCHH,2005-05-18,OVERLAND PARK,66224
2317,MCINK,2004-04-06,KANSAS CITY,66104
2318,MCKAYK,2005-01-24,OVERLAND PARK,66221
2319,MCKAYT,2012-05-10,LEAWOOD,66206
2320,MCKP,2001-04-18,OVERLAND PARK,66213
2321,MCLA,2013-10-11,Parkville,64152
2322,MCLE,2006-10-06,SHAWNEE,66216
2323,MCLION,2006-06-01,KANSAS CITY,64105
2324,MCLION0,2006-07-17,KANSAS CITY,64111
2325,MCLIONJ,2006-07-17,KANSAS CITY,64111
2326,MCLIONP,2007-03-16,KANSAS CITY,64111
2327,MCLIONR,2010-04-26,KANSAS CITY,64111
2328,MCLIONS,2006-12-11,KANSAS CITY,64111
2329,MCLIONS-JACKIE,2022-01-10,KANSAS CITY,64105
2330,MCLIONS-MICHELLE,2022-01-14,KANSAS CITY,64111
2331,MCLIONS-MIKE,2022-01-14,KANSAS CITY,64111
2332,MCLIONS-PAUL,2022-01-12,KANSAS CITY,64111
2333,MCLIONS-SC1975,2022-01-19,KANSAS CITY,64111
2334,MCM,2016-11-09,KANSAS CITY,64105
2335,MCMAJ,2004-07-26,OLATHE,66061
2336,MCMAM,2010-05-07,OTTAWA,66067
2337,MCNAC,2005-11-17,LAKE QUIVERA,66217
2338,MCNAE,2003-10-08,OVERLAND PARK,66224
2339,MCNAF,2004-04-12,SHAWNEE,66216
2340,MCNAM,2007-04-12,OVERLAND PARK,66221
2341,MCNAR,2004-07-02,OVERLAND PARK,66221
2342,MCNB,1999-08-30,OVERLAND PARK,66210
2343,MCNEJ,2005-04-08,LENEXA,66219
2344,MCPH,2018-10-01,OVERLAND PARK,66207
2345,MCRE,2013-04-23,KANSAS CITY,64105
2346,MCREM,2015-07-27,KANSAS CITY,64111
2347,MCREP,2017-04-03,KANSAS CITY,64105
2348,MCRMOB,2020-05-07,KANSAS CITY,64105
2349,MCROB,2019-06-14,KANSAS CITY,64111
2350,MCTY,2008-07-17,KANSAS CITY,64133
2351,MCVC,2005-06-13,OLATHE,66061
2352,MCVE,2008-07-31,LEAWOOD,66206-1704
2353,MCWIL,2010-06-14,LEAWOOD,66206
2354,MEAD,2006-03-24,OVERLAND PARK,66213
2355,MEADM,2003-06-03,OLATHE,66062
2356,MEAJ,2003-02-12,LENEXA,66219
2357,MEDL,2002-08-22,KANSAS CITY,66104
2358,MEDLB,2003-06-15,OLATHE,66061
2359,MEEK,2010-08-30,OVERLAND PARK,66207
2360,MEER,2015-10-30,KANSAS CITY,64108
2361,MEHR,2011-05-31,OVERLAND PARK,66085
2362,MEHRB,2020-10-05,Overland Park,66223
2363,MEIE,2013-03-12,OVERLAND PARK,66221
2364,MEISJ,2001-04-18,LEAWOOD,66209
2365,MELI,2009-07-06,PRAIRIE VILLAGE,66207
2366,MELOJ,2003-07-09,OVERLAND PARK,66221
2367,MELZ,2010-03-16,KANSAS CITY,64141
2368,MENA,2006-04-27,KANSAS CITY,64156
2369,MENJ,2006-02-23,OVERLAND PARK,66221
2370,MENN,2006-11-20,OVERLAND PARK,66210
2371,MENS,2009-05-18,LENEXA,66219
2372,MERC,2010-08-16,OVERLAND PARK,66085
2373,MERCT,2005-04-18,OVERLAND PARK,66212
2374,MERIT,2007-10-11,KANSAS CITY,64132
2375,MERK,2006-06-19,KANSAS CITY,66104
2376,MERRF,2006-05-15,SHAWNEE,66216
2377,MERRM,2003-05-05,LENEXA,66215
2378,MERT,2008-10-03,SHAWNEE,66216
2379,MESJ,2007-12-06,OVERLAND PARK,66212
2380,MESR,1998-01-11,LEAWOOD,66209
2381,METCALF,2006-07-10,KANSAS CITY,64112
2382,MEUM,2001-11-14,MISSION HILLS,66208
2383,MEUN,2015-07-20,OVERLAND PARK,66213
2384,MEUS,2010-06-07,KANSAS CITY,64114
2385,MEYED,2005-03-23,LEAWOOD,66206
2386,MEYEH,2021-09-23,OVERLAND PARK,66213
2387,MEYEJ,2007-05-22,OVERLAND PARK,66221
2388,MGP,2006-12-11,KANSAS CITY,66105
2389,MICH,2006-12-11,KANSAS CITY,64112
2390,MICHAE,2006-12-12,WICHITA,67211
2391,MICHK,2019-08-16,SHAWNEE,66226
2392,MICK,2005-05-17,LENEXA,66215
2393,MICKN,2013-08-15,KANSAS CITY,66104
2394,MIDAC,2015-06-11,NORTH KANSAS CITY,64116
2395,MIDAM,2011-02-04,KANSAS CITY,66106
2396,MIDAS_LS,2003-03-21,LEE'S SUMMIT,64086
2397,MIDAS_SL,2003-03-24,LEAWOOD,66206
2398,MIDDD,2005-04-04,OVERLAND PARK,66214
2399,MIDS,2010-07-19,SHAWNEE MISSION,66215
2400,MIDTN,2021-09-16,WESTWOOD,
2401,MIDW,2014-04-01,KANSAS CITY,64118
2402,MIEL,2015-09-10,LEAWOOD,66206
2403,MIESS,2021-11-19,OVERLAND PARK,66224
2404,MIHA,2016-11-09,OVERLAND PARK,66213
2405,MILA,2014-10-31,SHAWNEE,66216
2406,MILB,2007-07-03,OVERLAND PARK,66085
2407,MILD,2019-10-29,KANSAS CITY,64108
2408,MILE,2005-10-06,OVERLAND PARK,66221
2409,MILEM,2014-10-14,OVERLAND PARK,66212
2410,MILG,2014-09-05,PRAIRIE VILLAGE,66208
2411,MILL,2016-12-02,LENEXA,66215
2412,MILLA,2007-05-02,OLATHE,66061
2413,MILLB,2005-04-28,LENEXA,66215
2414,MILLC,2004-08-20,LEAWOOD,66209
2415,MILLCR,2012-09-17,PRAIRIE VILLAGE,66208
2416,MILLH,2004-08-05,OVERLAND PARK,66085
2417,MILLJ,2003-06-02,OVERLAND PARK,66213
2418,MILLK,2005-07-08,OLATHE,66062
2419,MILLL,2019-11-01,LENEXA,66215
2420,MILLR,2004-11-17,OVERLAND PARK,66221
2421,MILLRI,2007-09-24,LEAWOOD,66209
2422,MILLRO,2019-04-04,LENEXA,66219
2423,MILLS,2007-04-04,SHAWNEE,66216
2424,MILLSK,2011-07-11,OVERLAND PARK,66223
2425,MILLV,2011-08-22,SHAWNEE,66226
2426,MILR,1998-04-01,LEE'S SUMMIT,64081
2427,MILRO,2019-04-04,LENEXA,66219
2428,MILS,2005-04-14,PRAIRIE VILLAGE,66207
2429,MILW,2014-08-19,SHAWNEE,66216
2430,MINAJ,2005-04-14,OVERLAND PARK,66221
2431,MINN,2011-05-16,OLATHE,66062
2432,MINO,2013-05-30,BELTON,64012
2433,MINP,1998-01-11,OVERLAND PARK,66221
2434,MINS,2017-09-13,LENEXA,66220
2435,MIRFJ,2004-06-07,LEAWOOD,66224
2436,MISC,2011-02-16,,
2437,MISS,2000-06-06,LAKE LOTAWANA,64086
2438,MISSH,2018-10-05,MISSION HILLS,66208
2439,MISSHEI,2021-05-12,MISSION,66202
2440,MIST,2007-04-06,OVERLAND PARK,66221
2441,MITC,2007-10-11,OVERLAND PARK,66221
2442,MITCJ,2016-11-08,FAIRWAY,66205
2443,MITCR,2011-05-04,OVERLAND PARK,66209
2444,MITRA,2003-11-10,OVERLAND PARK,66221
2445,MLIV,2007-05-24,SHAWNEE,66216
2446,MOCK,2008-07-28,LEAWOOD,66224
2447,MODA,2007-12-03,OLATHE,66062
2448,MOEH,2006-06-26,OVERLAND PARK,66210
2449,MOEN,2005-10-25,SHAWNEE,66216
2450,MOHC,1999-09-09,LEAWOOD,66206
2451,MOHL,2006-10-23,OVERLAND PARK,66213
2452,MOLE,2015-07-20,PRAIRIE VILLAGE,66208
2453,MOLI,2018-05-30,KANSAS CITY,66105
2454,MONAA,2004-09-07,SHAWNEE,66216
2455,MONJ,1998-01-11,OLATHE,66061
2456,MONT,2008-08-05,OVERLAND PARK,66213
2457,MONTB,2020-04-23,OVERLAND PARK,66214
2458,MONV,2007-07-05,BUCYRUS,66013
2459,MONZ,2008-09-18,OVERLAND PARK,66221
2460,MOONR,2004-03-22,MISSION,66202
2461,MOORC,2003-10-28,LEAWOOD,66224
2462,MOORD,2004-08-09,OVERLAND PARK,66213
2463,MOORJ,2003-07-15,OVERLAND PARK,66213
2464,MOORM,2003-05-02,OLATHE,66061
2465,MOORT,2008-05-14,LEE SUMMIT,64082
2466,MOORW,2018-01-30,OLATHE,66062
2467,MORB,2000-04-17,OVERLAND PARK,66213
2468,MORBM,2006-08-09,OVERLAND PARK,66085
2469,MORBY,2011-03-24,OVERLAND PARK,66213
2470,MORC,2003-03-17,OVERLAND PARK,66221
2471,MORD,2002-04-10,OVERLAND PARK,66223
2472,MORE,2009-04-06,OVERLAND PARK,66213
2473,MOREF,2011-04-05,LEES SUMMIT,64081
2474,MORG,2003-08-21,SHAWNEE,66203
2475,MORGA,2013-08-09,KANSAS CITY,64106
2476,MORH,2016-12-14,LENEXA,66219
2477,MORL,2016-11-09,OVERLAND PARK,66202
2478,MORM,2015-08-20,OLATHE,66061
2479,MORO,2016-12-13,OVERLAND PARK,66213
2480,MORRD,2004-07-29,OVERLAND PARK,66223
2481,MORRK,2009-05-22,FAIRWAY,66205
2482,MORS,2013-09-24,OVERLAND PARK,66210
2483,MOSA,2012-08-06,OVERLAND PARK,66210
2484,MOSI,2016-11-09,KANSAS CITY,64152
2485,MOSJ,2005-09-23,OVERLAND PARK,66214
2486,MOSS,2005-04-18,KANSAS CITY,64113
2487,MOSSC,2005-06-30,OLATHE,66062
2488,MOTT,2007-05-24,OVERLAND PARK,66210
2489,MOUL,2005-07-20,OVERLAND PARK,66221
2490,MRBC,2014-08-06,PRAIRIE VILLAGE,66208
2491,MSG,2010-01-22,PRAIRIE VILLAGE,66208
2492,MSSN,2002-05-03,MISSION,66203
2493,MTS,2009-04-24,NORTH KANSAS CITY,64116
2494,MUCC,2009-07-30,SHAWNEE,66226
2495,MUCH,2014-12-03,OVERLAND PARK,66221
2496,MUEHK,2005-05-05,OLATHE,66061
2497,MUFF,2008-09-04,LEES SUMMIT,64081
2498,MUIR,2005-07-18,SHAWNEE,66226
2499,MULC,1998-01-11,OVERLAND PARK,66223
2500,MULH,2018-08-01,LEAWOOD,66209
2501,MULK,2006-04-27,SHAWNEE,66226
2502,MULL,2007-06-22,KANSAS CITY,64154
2503,MULLO,2008-09-25,SHAWNEE,66226
2504,MUNB,2007-11-28,OVERLAND PARK,66213
2505,MUNCD,2003-04-16,OLATHE,66061-7047
2506,MUND,2006-07-10,OVERLAND PARK,66224
2507,MUNJ,1998-01-11,LEAWOOD,66209
2508,MUNR,2005-05-05,OVERLAND PARK,66213
2509,MUNRA,2005-07-26,WESTWOD HILLS,66205
2510,MUNS,2016-11-09,OVERLAND PARK,66221
2511,MUNSD,2021-04-29,OLATHE,66062
2512,MURD,2002-05-03,OVERLAND PARK,66221
2513,MURFJ,2004-03-18,OVERLAND PARK,66213
2514,MURJ,2002-10-02,LENEXA,66215
2515,MURO,2016-11-08,LEES SUMMIT,64064
2516,MURPA,2002-08-08,OVERLAND PARK,66213
2517,MURPB,2005-07-20,LENEXA,66215
2518,MURPC,2005-04-22,OVERLAND PARK,66213
2519,MURPP,2013-04-10,SHAWNEE,66218
2520,MURPR,2006-07-26,OVERLAND PARK,66221
2521,MURR,2005-07-27,OVERLAND PARK,66213
2522,MURRJ,2007-07-02,OLATHE,66062-4337
2523,MUSG,2019-04-09,LENEXA,66220
2524,MUSS,2006-09-15,KANSAS CITY,64130
2525,MUSTANG,2005-12-08,LENEXA,66215
2526,MUTU,2020-05-15,OVERLAND PARK,66223
2527,MYEM,2003-11-25,LENEXA,66219
2528,MYER,2005-05-18,LEAWOOD,66211
2529,MYERK,2020-04-06,OVERLAND PARK,66213
2530,MYERS,2006-06-01,EDWARDSVILLE,66111
2531,N TOPPING,2008-07-21,KANSAS CITY,64108
2532,NAAS,2007-04-17,OVERLAND PARK,66221
2533,NAB,2005-05-05,OVERLAND PARK,66221
2534,NADA,2006-11-16,OLATHE,66062
2535,NAFC,2003-02-19,LENEXA,66219
2536,NAIML,2003-03-19,OVERLAND PARK,66207
2537,NAIN,2007-01-25,Overland Park,66210
2538,NAIR,2018-10-10,OVERLAND PARK,66213
2539,NALL,2008-10-09,OVERLAND PARK,66210
2540,NARDR,2003-06-13,OLATHE,66061
2541,NAT,2007-01-18,KANSAS CITY,
2542,NAU,2006-06-02,LENEXA,66219
2543,NAZIA,2003-04-28,OVERLAND PARK,66224
2544,NCFDS,2007-02-02,KANSAS CITY,64108
2545,NEAL,2005-02-03,OVERLAND PARK,66214
2546,NEALL,2006-05-05,OVERLAND PARK,66221
2547,NEALS,2013-04-18,LEAVENWORTH,66048
2548,NEEC,2011-06-08,KANSAS CITY,64113
2549,NEIGH,2008-04-28,OVERLAND PARK,66212
2550,NEIGHBORS,2009-08-27,LENEXA,66219
2551,NEIL,2006-05-22,SHAWNEE,66216
2552,NEIS,2005-08-31,SHAWNEE,66226
2553,NELG,2006-09-27,OLATHE,66061
2554,NELL,2000-11-30,OVERLAND PARK,66212
2555,NELLI,2006-03-10,FAIRWAY,66205
2556,NELM,2001-05-30,OLATHE,66062
2557,NELR,2010-05-04,LEAWOOD,66209-4172
2558,NELSB,2003-04-17,MISSION HILLS,66208
2559,NELSG,2015-08-14,OVERLAND PARK,66213
2560,NELSL,2009-07-13,OVERLAND PARK,66211
2561,NELSON,2017-01-18,KANSAS CITY,64108
2562,NELSR,2005-10-06,LENEXA,66215
2563,NEMD,1999-02-11,LEAWOOD,66209
2564,NEME,2014-05-21,LEAWOOD,66206
2565,NEND,2009-10-12,SHAWNEE,66226
2566,NENOD,2003-11-10,OLATHE,66061
2567,NERNT,2003-06-09,OVERLAND PARK,66221
2568,NESC,2011-06-29,PRAIRIE VILLAGE,66207
2569,NESE,2007-11-08,LENEXA,66220
2570,NEST,2006-07-06,SHAWNEE,66203
2571,NEUB,2010-03-08,OLATHE,66061
2572,NEUD,2005-08-03,LEAWOOD,66224
2573,NEUS,2009-04-21,OVERLAND PARK,66085
2574,NEWB,2005-05-04,LEAWOOD,66206
2575,NEWBT,2007-11-29,LEAWOOD,66209
2576,NEWC,2006-08-11,SHAWNEE,66226
2577,NEWE,2019-09-09,OVERLAND PARK,66210
2578,NEWH,2009-09-22,LEAWOOD,66206
2579,NEWK,2018-07-23,OVERLAND PARK,66214
2580,NEWT,2006-01-16,SHAWNEE,66217
2581,NEXTEL,2006-03-20,,
2582,NGUA,2004-12-20,GLADSTONE,64118
2583,NGUAB,2007-11-20,LENEXA,66219
2584,NGUS,2008-06-03,OVERLAND PARK,66208
2585,NGUY,2017-04-14,SHAWNEE,66216
2586,NHS,2013-09-13,KANSAS CITY,64110
2587,NICHB,2016-11-09,KANSAS CITY,64116
2588,NICHOLS,2001-10-12,LEAWOOD,66224
2589,NICHT,2004-11-01,OVERLAND PARK,66213
2590,NICKM,2015-05-11,PRAIRIE VILLAGE,66208
2591,NICKR,2008-09-04,OVERLAND PARK,66212
2592,NICKT,2002-11-04,OVERLAND PARK,66212
2593,NICO,2015-04-10,OLATHE,66061
2594,NIEH,2005-05-04,OVERLAND PARK,66213
2595,NIEMS,2003-05-13,OLATHE,66062
2596,NIGR,2010-10-04,OVERLAND PARK,66062
2597,NILE,2017-03-01,KANSAS CITY,64127
2598,NISW,2018-08-27,OVERLAND PARK,66223
2599,NITT,2007-10-31,OLATHE,66062
2600,NITZ,2009-04-29,OVERLAND PARK,66223
2601,NOAC,2012-07-25,BASEHOR,66012
2602,NOBL,2011-04-04,PECULIAR,64078
2603,NOBR,2005-10-17,SHAWNEE,66216
2604,NORFL,2003-03-26,GRANDVIEW,64030
2605,NORJ,2003-03-13,OLATHE,66062
2606,NORM,2009-05-21,STILWELL,66085
2607,NORRG,2015-10-23,LEAWOOD,66224
2608,NORRI,2007-05-24,OVERLAND PARK,66221
2609,NORRW,2003-04-04,OVERLAND PARK,66221
2610,NORTB,2003-03-19,OVERLAND PARK,66207
2611,NORTBR,2021-08-26,Leawood,66206
2612,NORTJ,2005-12-19,PARKVILLE,64152
2613,NOVO,2016-11-08,PRAIRIE VILLAGE,66208
2614,NOWA,2011-04-21,OVERLAND PARK,66213
2615,NRCCUA,2005-04-25,LEE'S SUMMIT,64064
2616,NUNL,2005-03-14,SHAWNEE,66216
2617,NVIS,2007-03-16,KANSAS CITY,64112
2618,OAK,2006-05-18,SHAWNEE,66218
2619,OAKH,2017-06-23,LEE'S SUMMIT,64081
2620,OAKS,2009-05-05,LENEXA,66215
2621,OAKSP,2017-03-15,KANSAS CITY,64152
2622,OAKT,2003-07-24,OVERLAND PARK,66213
2623,OBES,2000-08-14,OVERLAND PARK,66221
2624,OBRI,2008-11-04,OLATHE,66062
2625,OBRT,2009-11-06,PRAIRIE VILLAGE,66207
2626,OCOJ,1998-01-11,OVERLAND PARK,66204
2627,OCOM,2018-10-10,KANSAS CITY,64113
2628,OCOT,1998-01-11,OVERLAND PARK,66213
2629,ODEA,2014-11-11,SHAWNEE,66216
2630,ODON,2015-08-13,SHAWNEE,66226
2631,ODONM,2004-03-22,OVERLAND PARK,66207
2632,ODOT,2017-05-30,SHAWNEE,66226
2633,ODOWK,2003-04-16,OVERLAND PARK,66221
2634,OELL,2002-10-03,MISSION,66202
2635,OHLD,2006-05-25,OVERLAND PARK,66210
2636,OKEEFD,2020-03-05,Overland Park,66221
2637,OLA,2014-09-30,OLATHE,66061
2638,OLEA,2005-04-11,OLATHE,66062
2639,OLIVB,2002-11-18,LEAWOOD,66206
2640,OLIVI,2010-09-14,SHAWNEE,66226
2641,OLIVK,2005-04-07,OLATHE,66062
2642,OLMS,2020-02-03,Kansas City,66103
2643,OLND,2004-10-05,PRAIRIE VILLAGE,66207
2644,OLSC,2001-11-21,LEAWOOD,66206
